concept_name,concept_oid,code,code_system
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,143401000119106,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,145501000119108,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,145511000119106,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,14700006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,153891000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,153931000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,153941000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,153951000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15629541000119106,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15629591000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15629641000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15629741000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15662003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15781000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1581000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1591000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15930821000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15956181000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15956221000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15956261000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15956661000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15956701000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15956741000119106,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15957141000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15957181000119104,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15957221000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958181000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958221000119106,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958261000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958301000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958381000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958661000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958701000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15958741000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15964701000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15977551000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15977591000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15977631000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,15999000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16003001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16055271000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16070004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16219201000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16253001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16260631000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16276361000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1651000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1661000119106,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1671000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1681000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16823941000119108,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16838951000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16845301000119108,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16845341000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,16846004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1691000119104,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,17385007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,1761006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,187786003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,187791002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,187792009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,187793004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,187794005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,187798008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188280007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188281006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188282004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188283009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188285002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188286001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188287005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188289008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188290004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188292007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188293002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188295009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188296005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188297001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188298006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188301005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188302003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188308004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188339002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188340000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188445006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188454009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188458007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188462001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188469005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188471005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188645002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188648000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,188649008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,189814006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,19090001000004101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191449005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191451009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191452002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191454001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191455000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191457008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191458003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191459006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191461002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191463004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191464005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191465006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191466007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191471000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,191519005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,192926004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,192927008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,192929006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,194767001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,194779001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,194781004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,195111005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,195112003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,195114002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,195957006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,195958001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,195959009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,196026004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,196028003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,196125002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197291001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197293003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197294009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197299004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197301006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197303009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,197305002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,19943007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,20091000175107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,206586007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,21861000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,21921000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,22381000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230156002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230258005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230265002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230266001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230267005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230268000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230269008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230271008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230272001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230280008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230282000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230285003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230286002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230287006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230288001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230289009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230299004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230300007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230301006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230372003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,230499002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,23341000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233674008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233675009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233677001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233713004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233726000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233737004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233758005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233761006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233765002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233924009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,233940007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235875008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235880004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235881000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235895002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235896001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235897005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235899008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235901004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,235966007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,236433006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,236434000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,236435004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,236436003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,236512004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,236513009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,23958009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,241861008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,2421000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,242862004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,24700007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,24841007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254609000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254611009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254612002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254938000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254940005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254955001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,254969001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255088001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255112006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255118005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255119002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255121007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255123005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,255124004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,25544003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,25772007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266355005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266356006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266368002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266468003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266469006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266470007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,266471006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,26852004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,268612007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,26929004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,269473008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,271440004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,27156006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,274088005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,275266006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,276259003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,276826005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,276828006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,276836002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,277461004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,277505007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,278051002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,278433008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,278857002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,281004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,281560004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285211000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285221000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285598005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285603002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285604008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285605009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285606005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285607001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285608006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285609003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285610008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285611007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285612000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285613005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285614004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285615003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285616002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285617006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285618001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285619009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285631006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285633009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285634003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285635002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285637005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285638000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285639008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285640005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285641009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285642002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285643007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285644001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285645000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,285841000119104,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,286371000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,286902000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,288631000119104,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,2912004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,30042003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,303194003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,303201005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,304603007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,307226002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,307593001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,307757001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,31081000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,312991009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,314206003,SNOMEDCT
